Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,PopulationArea,StateID,DistrictIDs,DistrictNames
720-98174,"INLET, TYPE B15",5.0,EACH,4220.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,21100.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
720-98555,"INLET, TYPE C15",9.0,EACH,4220.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,37980.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
720-98555,"INLET, TYPE C15",9.0,EACH,4220.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,37980.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-04308,ROAD CLOSURE SIGN ASSEMBLY,10.0,EACH,254.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,2540.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-04308,ROAD CLOSURE SIGN ASSEMBLY,10.0,EACH,254.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,2540.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06207,"TEMPORARY PAVEMENT MARKING, REMOVABLE, 4 IN.",20616.0,L.F.,1.39,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,28656.24,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06207,"TEMPORARY PAVEMENT MARKING, REMOVABLE, 4 IN.",20616.0,L.F.,1.39,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,28656.24,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06218,"TEMPORARY TRANSVERSE PAVEMENT MARKING, REMOVABLE, 24 IN.",106.0,L.F.,11.06,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,1172.36,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06218,"TEMPORARY TRANSVERSE PAVEMENT MARKING, REMOVABLE, 24 IN.",106.0,L.F.,11.06,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,1172.36,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06625,DETOUR ROUTE MARKER ASSEMBLY,41.0,EACH,161.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,6601.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06625,DETOUR ROUTE MARKER ASSEMBLY,41.0,EACH,161.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,6601.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06640,"CONSTRUCTION SIGN, TYPE A",41.0,EACH,214.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,8774.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06640,"CONSTRUCTION SIGN, TYPE A",41.0,EACH,214.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,8774.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,310000.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,310000.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-06775,MAINTAINING TRAFFIC,1.0,L.S.,82000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,82000.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-07118,"BARRICADE, TYPE III-A",120.0,L.F.,15.88,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,1905.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-07118,"BARRICADE, TYPE III-A",120.0,L.F.,15.88,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,1905.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-07119,"BARRICADE, TYPE III-B",120.0,L.F.,15.88,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,1905.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
801-07119,"BARRICADE, TYPE III-B",120.0,L.F.,15.88,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,1905.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-05701,"SIGN POST, SQUARE, TYPE 1, REINFORCED ANCHOR BASE",164.0,L.F.,35.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,5740.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-05701,"SIGN POST, SQUARE, TYPE 1, REINFORCED ANCHOR BASE",164.0,L.F.,28.27,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,4636.28,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-07058,"SIGN, SHEET ASSEMBLY, RELOCATE",1.0,EACH,831.56,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,831.56,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-07058,"SIGN, SHEET ASSEMBLY, RELOCATE",1.0,EACH,272.65,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,272.65,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09838,"SIGN, SHEET, WITH LEGEND, 0.080 IN. THICKNESS",72.0,S.F.,32.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,2304.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09838,"SIGN, SHEET, WITH LEGEND, 0.080 IN. THICKNESS",72.0,S.F.,24.38,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,1755.36,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09839,"SIGN, DOUBLE-FACED, SHEET, WITH LEGEND, 0.100 IN. THICKNESS",11.0,S.F.,90.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,990.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09839,"SIGN, DOUBLE-FACED, SHEET, WITH LEGEND, 0.100 IN. THICKNESS",11.0,S.F.,38.34,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,421.74,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09840,"SIGN, SHEET, WITH LEGEND, 0.100 IN. THICKNESS",112.0,S.F.,38.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,4256.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
802-09840,"SIGN, SHEET, WITH LEGEND, 0.100 IN. THICKNESS",112.0,S.F.,25.72,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,2880.64,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-06716,"LINE, REMOVE",20722.0,L.F.,0.52,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,10775.44,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-06716,"LINE, REMOVE",20722.0,L.F.,0.52,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,10775.44,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-12032,GROOVING FOR PAVEMENT MARKINGS,20616.0,L.F.,0.86,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,17729.76,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-12032,GROOVING FOR PAVEMENT MARKINGS,20616.0,L.F.,0.86,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,17729.76,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75043,"LINE, THERMOPLASTIC, SOLID, WHITE, 6 IN.",8092.0,L.F.,0.88,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,7120.96,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75043,"LINE, THERMOPLASTIC, SOLID, WHITE, 6 IN.",8092.0,L.F.,0.88,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,7120.96,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75247,"LINE, THERMOPLASTIC, SOLID, YELLOW, 6 IN.",12524.0,L.F.,0.88,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,11021.12,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75247,"LINE, THERMOPLASTIC, SOLID, YELLOW, 6 IN.",12524.0,L.F.,0.88,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,11021.12,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75278,"TRANSVERSE MARKING, THERMOPLASTIC, CROSSHATCH LINE, YELLOW, 12 IN.",390.0,L.F.,7.44,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,2901.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75278,"TRANSVERSE MARKING, THERMOPLASTIC, CROSSHATCH LINE, YELLOW, 12 IN.",390.0,L.F.,7.44,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,2901.6,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75297,"TRANSVERSE MARKING, THERMOPLASTIC, STOP LINE, WHITE, 24 IN.",106.0,L.F.,12.27,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,1300.62,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75297,"TRANSVERSE MARKING, THERMOPLASTIC, STOP LINE, WHITE, 24 IN.",106.0,L.F.,12.27,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,1300.62,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75320,"PAVEMENT MESSAGE MARKING, THERMOPLASTIC, LANE INDICATION ARROW",2.0,EACH,204.0,05/07/2026,"RIETH-RILEY CONSTRUCTION CO., INC.",R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,1,408.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
808-75320,"PAVEMENT MESSAGE MARKING, THERMOPLASTIC, LANE INDICATION ARROW",2.0,EACH,204.0,05/07/2026,MILESTONE CONTRACTORS LP,R -37669-A,5418222.12,ROAD RECONSTRUCTION,PORTER,4,2,408.0,MILESTONE CONTRACTORS LP,,5673113.57,,1401029,,IN,4,LAPORTE
105-06845,CONSTRUCTION ENGINEERING,1.0,L.S.,52000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,52000.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-08359,LIQUIDATED DAMAGES,1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-08360,CONTRACT LIENS,1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-08440,"QUALITY ADJUSTMENTS, HMA",1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-08443,"QUALITY ADJUSTMENTS, TEMPORARY TRAFFIC CONTROL DEVICES",1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-08444,"QUALITY ADJUSTMENTS, FAILED MATERIALS",1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-09377,"QUALITY ADJUSTMENTS, PAVEMENT TRAFFIC MARKINGS",1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
109-11362,"QUALITY ADJUSTMENTS, FAILURE TO MAINTAIN TEMPORARY EROSION AND SEDIMENT CONTROL MEASURES",1.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
110-01001,MOBILIZATION AND DEMOBILIZATION,1.0,L.S.,348000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,348000.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
201-52370,CLEARING RIGHT-OF-WAY,1.0,L.S.,69000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,69000.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
202-02271,"HEADWALL, REMOVE",7.0,EACH,800.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,5600.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
202-91385,"INLET, REMOVE",2.0,EACH,750.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1500.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
202-93741,"GUARDRAIL END TREATMENT, REMOVE",13.0,EACH,575.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,7475.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
202-96133,"PIPE, REMOVE",719.0,L.F.,7.75,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,5572.25,,,,,2100194,,IN,1,CRAWFORDSVILLE
202-99187,"FENCE, FARM FIELD, REMOVE",70.0,L.F.,10.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,700.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
203-02000,"EXCAVATION, COMMON",4040.0,C.Y.,55.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,222200.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
203-08607,LINEAR GRADING,2450.0,L.F.,10.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,24500.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
205-11626,PUMP AROUND,11.0,EACH,6200.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,68200.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
205-12108,STORMWATER MANAGEMENT BUDGET,93682.0,$,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,93682.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
205-12616,STORMWATER MANAGEMENT IMPLEMENTATION,1.0,L.S.,12600.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,12600.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
207-09935,"SUBGRADE TREATMENT, TYPE IC",2073.0,SYS,29.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,60117.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
211-09265,"STRUCTURE BACKFILL, TYPE 2",599.0,C.Y.,115.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,68885.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
211-09268,"STRUCTURE BACKFILL, TYPE 5",29.0,C.Y.,200.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,5800.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
214-11796,"GEOGRID, TYPE IB",574.0,SYS,2.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1148.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
301-12233,"COMPACTED AGGREGATE, NO. 8",203.0,C.Y.,200.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,40600.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
303-01180,"COMPACTED AGGREGATE, NO. 53",8008.0,TON,60.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,480480.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
304-07493,"WIDENING WITH HMA, TYPE B",272.0,TON,175.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,47600.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
304-12623,"HMA PATCHING, FULL DEPTH, TYPE B",1075.0,TON,265.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,284875.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
306-08036,"MILLING, ASPHALT, 2 IN.",131892.0,SYS,1.5,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,197838.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
306-08042,"MILLING, SCARIFICATION",114427.0,SYS,1.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,114427.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
306-08432,"MILLING, APPROACH",3642.0,SYS,3.5,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,12747.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
306-11872,"MILLING, PROFILE",114427.0,SYS,1.5,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,171640.5,,,,,2100194,,IN,1,CRAWFORDSVILLE
401-000002,"QC/QA-HMA, 3, 58S, SURFACE, 9.5 mm",14508.0,TON,133.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1929564.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
401-11526,JOINT ADHESIVE,719.0,L.F.,4.5,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,3235.5,,,,,2100194,,IN,1,CRAWFORDSVILLE
401-12169,"INERTIAL PROFILER, HMA",1.0,L.S.,6500.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,6500.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
401-12439,VOID REDUCING ASPHALT MEMBRANE FOR HMA,75787.0,L.F.,2.8,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,212203.6,,,,,2100194,,IN,1,CRAWFORDSVILLE
402-07451,"HMA WEDGE AND LEVEL, TYPE B",156.0,TON,135.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,21060.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
406-05520,ASPHALT FOR TACK COAT,47.0,TON,10.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,470.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
408-12028,"CRACKS IN ASPHALT PAVEMENT, FILL",1.0,TON,1000.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,1000.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
416-12129,COLD IN-PLACE RECYCLING,114427.0,SYS,4.1,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,469150.7,,,,,2100194,,IN,1,CRAWFORDSVILLE
416-12262,"CORRECTIVE AGGREGATE, CIR",1589.0,TON,45.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,71505.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
416-12263,"STABILIZING MATERIAL, ASPHALT EMULSION",644.0,TON,820.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,528080.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
416-12468,"STABILIZING MATERIAL, PORTLAND CEMENT",99.0,TON,62.75,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,6212.25,,,,,2100194,,IN,1,CRAWFORDSVILLE
601-02241,"GUARDRAIL, REMOVE",1982.0,L.F.,5.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,9910.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
601-12281,"GUARDRAIL, MGS W-BEAM, 6 FT 3 IN. SPACING",1475.0,L.F.,26.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,38350.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
601-12292,"GUARDRAIL TRANSITION, MGS WITHOUT CURB",13.0,EACH,3775.0,05/07/2026,MILESTONE CONTRACTORS LP,R -43687-A,6956487.0,COLD-IN-PLACE RECYCLING,"FOUNTAIN, PARKE, VERMILLION",1,1,49075.0,,,,,2100194,,IN,1,CRAWFORDSVILLE
